rank,id,piece,count,share,is_byte_fallback
2989,3314,▁अकाउंट,233,0.00004198,0
2990,2762,▁२०,233,0.00004198,0
2991,3456,▁दिलचस्प,232,0.00004180,0
2992,3097,▁लगाई,232,0.00004180,0
2993,2938,▁प्राकृतिक,232,0.00004180,0
2994,3397,▁गौरव,232,0.00004180,0
2995,3316,▁हिस्सों,232,0.00004180,0
2996,3189,▁जताई,232,0.00004180,0
2997,3354,▁अंध,232,0.00004180,0
2998,3477,▁गौतम,232,0.00004180,0
2999,3350,▁मुकाबला,232,0.00004180,0
3000,3083,▁विद्युत,232,0.00004180,0
3001,3247,▁स्टे,232,0.00004180,0
3002,3417,डब्ल्यू,231,0.00004162,0
3003,3410,▁स्वस्थ,231,0.00004162,0
3004,3366,▁पंडित,231,0.00004162,0
3005,3129,▁खेती,231,0.00004162,0
3006,3222,▁अनिल,231,0.00004162,0
3007,3639,▁सैनिकों,231,0.00004162,0
3008,3298,▁निगरानी,230,0.00004144,0
3009,3128,▁उधर,230,0.00004144,0
3010,3310,▁चमक,230,0.00004144,0
3011,3123,▁प्रतीक,230,0.00004144,0
3012,3418,ja,230,0.00004144,0
3013,3498,▁फायदे,230,0.00004144,0
3014,3165,▁कल्पना,230,0.00004144,0
3015,3346,चित्र,230,0.00004144,0
3016,3465,▁द्रव्य,230,0.00004144,0
3017,3218,▁फरार,229,0.00004126,0
3018,3358,▁जागरूक,229,0.00004126,0
3019,3412,▁भ्रम,229,0.00004126,0
3020,2958,▁पर्यावरण,229,0.00004126,0
3021,3467,▁बेहतरीन,229,0.00004126,0
3022,3210,▁खड़ी,228,0.00004107,0
3023,3404,गांव,228,0.00004107,0
3024,3365,▁विष,228,0.00004107,0
3025,3204,▁दाखिल,228,0.00004107,0
3026,3357,▁एक्टर,228,0.00004107,0
3027,3234,▁दीपक,228,0.00004107,0
3028,3183,▁दुर्घटना,228,0.00004107,0
3029,3297,city,228,0.00004107,0
3030,3315,▁अंतर्राष्ट्रीय,228,0.00004107,0
3031,3483,इंग,227,0.00004089,0
3032,3380,▁ताकत,227,0.00004089,0
3033,3355,▁बिग,227,0.00004089,0
3034,3398,▁राह,227,0.00004089,0
3035,2634,▁आर्,227,0.00004089,0
3036,2984,▁डिजाइन,227,0.00004089,0
3037,3448,▁जुड़,226,0.00004071,0
3038,3612,▁अधीक्षक,226,0.00004071,0
3039,3193,▁बिक्री,226,0.00004071,0
3040,3510,▁कोतवाली,226,0.00004071,0
3041,2976,▁पटेल,226,0.00004071,0
3042,3332,बीएस,226,0.00004071,0
3043,3584,▁श्याम,226,0.00004071,0
3044,3503,▁अफसर,225,0.00004053,0
3045,3307,▁दौरे,225,0.00004053,0
3046,3299,▁अवश्य,225,0.00004053,0
3047,3044,▁मिट्टी,225,0.00004053,0
3048,3830,▁स्मार्टफोन,225,0.00004053,0
3049,3319,City,225,0.00004053,0
3050,3284,▁जनरल,225,0.00004053,0
3051,3023,ऽ,225,0.00004053,0
3052,3209,▁हिसाब,224,0.00004035,0
3053,3280,▁यूजर्स,224,0.00004035,0
3054,3351,▁विस्तृत,224,0.00004035,0
3055,3303,भूषण,224,0.00004035,0
3056,3195,ुअल,224,0.00004035,0
3057,3542,▁प्रवक्ता,224,0.00004035,0
3058,3304,category,224,0.00004035,0
3059,3308,"""}}",224,0.00004035,0
3060,3392,▁website,224,0.00004035,0
3061,3322,▁स्रोत,223,0.00004017,0
3062,3384,▁भरोसा,223,0.00004017,0
3063,3098,▁अमृत,223,0.00004017,0
3064,3105,▁चढ़ा,223,0.00004017,0
3065,3426,▁विवेक,223,0.00004017,0
3066,3029,▁चैनल,223,0.00004017,0
3067,3198,▁मनाया,223,0.00004017,0
3068,3454,▁संचालित,223,0.00004017,0
3069,3184,▁इधर,223,0.00004017,0
3070,3100,▁मालूम,223,0.00004017,0
3071,3306,▁यूनिवर्सिटी,222,0.00003999,0
3072,3403,▁पावर,222,0.00003999,0
3073,3575,av,222,0.00003999,0
3074,3359,▁मजबूर,222,0.00003999,0
3075,3112,▁योजनाओं,222,0.00003999,0
3076,2884,▁चढ़,222,0.00003999,0
3077,3353,▁सुनकर,222,0.00003999,0
3078,3313,▁वकील,221,0.00003981,0
3079,3407,▁इंस्टाग्राम,221,0.00003981,0
3080,3568,▁प्रत्याशी,221,0.00003981,0
3081,3330,▁ऐलान,220,0.00003963,0
3082,2934,▁रूसी,220,0.00003963,0
3083,3553,▁रद्द,219,0.00003945,0
3084,3473,▁महीनों,219,0.00003945,0
3085,3139,▁गठन,219,0.00003945,0
3086,2957,▁तारीख,219,0.00003945,0
3087,3318,▁दुःख,219,0.00003945,0
3088,3054,+,218,0.00003927,0
3089,3025,▁कुं,218,0.00003927,0
3090,3227,▁मुख्यालय,218,0.00003927,0
3091,3590,▁टर्,217,0.00003909,0
3092,3323,▁लक्ष्मी,217,0.00003909,0
3093,2978,▁नेटवर्क,217,0.00003909,0
3094,2857,▁प्रतियोगिता,217,0.00003909,0
3095,3077,▁कितनी,217,0.00003909,0
3096,3621,▁तुलसी,217,0.00003909,0
3097,3389,▁परंतु,217,0.00003909,0
3098,3470,▁शूटिंग,217,0.00003909,0
3099,3452,▁बाढ़,216,0.00003891,0
3100,3055,▁अधिनियम,216,0.00003891,0
3101,3122,ss,216,0.00003891,0
3102,3457,▁प्रत्यक्ष,216,0.00003891,0
3103,3217,▁फ्रांस,216,0.00003891,0
3104,3328,▁मुद्रा,216,0.00003891,0
3105,2622,▁इस्लाम,216,0.00003891,0
3106,3079,▁सकें,215,0.00003873,0
3107,3271,▁प्रगति,215,0.00003873,0
3108,3149,▁निर्माता,215,0.00003873,0
3109,3212,▁दर्शा,214,0.00003855,0
3110,3371,▁खून,214,0.00003855,0
3111,3367,▁इंटरनेट,214,0.00003855,0
3112,3364,▁लगते,214,0.00003855,0
3113,3278,▁गतिविधियों,213,0.00003837,0
3114,2756,▁तार,213,0.00003837,0
3115,3757,▁औद्योगिक,213,0.00003837,0
3116,3375,▁व्यक्तियों,213,0.00003837,0
3117,3276,ग्राफ,213,0.00003837,0
3118,3411,▁दोबारा,213,0.00003837,0
3119,3430,▁प्रिय,213,0.00003837,0
3120,3528,▁Code,213,0.00003837,0
3121,3641,▁स्पेशल,212,0.00003819,0
3122,3311,▁सावधान,212,0.00003819,0
3123,3324,▁डेटा,212,0.00003819,0
3124,3348,▁कौशल,212,0.00003819,0
3125,3658,▁वार्ता,212,0.00003819,0
3126,3285,▁आलोचना,212,0.00003819,0
3127,3182,▁साधारण,212,0.00003819,0
3128,3387,▁व्याख्या,211,0.00003801,0
3129,3449,▁प्रार्थना,211,0.00003801,0
3130,2908,▁अजय,211,0.00003801,0
3131,3327,▁बचाव,211,0.00003801,0
3132,3317,▁महिलाएं,210,0.00003783,0
3133,3574,ent,210,0.00003783,0
3134,3596,▁लड़कियों,210,0.00003783,0
3135,3347,▁अक्षय,210,0.00003783,0
3136,3168,▁टूर्नामेंट,210,0.00003783,0
3137,3074,▁ग्रंथ,210,0.00003783,0
3138,3649,पोषण,209,0.00003765,0
3139,3524,▁क्लास,209,0.00003765,0
3140,3374,▁घटनाओं,209,0.00003765,0
3141,3509,▁रफ्तार,209,0.00003765,0
3142,3202,▁अधिकतम,209,0.00003765,0
3143,3706,▁एयरपोर्ट,209,0.00003765,0
3144,3563,▁follows,209,0.00003765,0
3145,3561,▁DNPA,209,0.00003765,0
3146,3559,▁Ethics,209,0.00003765,0
3147,3326,▁बढ़ोतरी,208,0.00003747,0
3148,3381,▁वितरण,208,0.00003747,0
3149,3201,▁कमेटी,208,0.00003747,0
3150,3490,▁पुनः,208,0.00003747,0
3151,3565,▁तुम्हें,208,0.00003747,0
3152,3382,▁कंट्रोल,208,0.00003747,0
3153,3369,▁पीठ,208,0.00003747,0
3154,3339,▁This,208,0.00003747,0
3155,3667,▁चैंपियन,207,0.00003729,0
3156,3137,▁आदर्श,207,0.00003729,0
3157,3805,▁सूक्ष्म,207,0.00003729,0
3158,3623,▁जॉन,207,0.00003729,0
3159,3530,▁May,206,0.00003711,0
3160,3795,दायक,206,0.00003711,0
3161,3423,▁बॉक्स,206,0.00003711,0
3162,3236,ya,206,0.00003711,0
3163,3654,▁अभिनय,206,0.00003711,0
3164,3413,▁हिरासत,205,0.00003693,0
3165,3300,▁स्कोर,205,0.00003693,0
3166,3388,▁चेन्नई,205,0.00003693,0
3167,3383,▁टक्कर,205,0.00003693,0
3168,3179,▁शेष,205,0.00003693,0
3169,3527,▁पेंशन,205,0.00003693,0
3170,3488,▁पर्यटन,205,0.00003693,0
3171,3085,भूमि,205,0.00003693,0
3172,3803,▁शेर,205,0.00003693,0
3173,3342,▁साम्राज्य,205,0.00003693,0
3174,3352,▁सुन्दर,205,0.00003693,0
3175,3869,▁स्नातक,204,0.00003675,0
3176,2995,ma,204,0.00003675,0
3177,3515,▁मुद्दों,204,0.00003675,0
3178,3386,▁स्टेट,204,0.00003675,0
3179,3378,▁मुकदमा,204,0.00003675,0
3180,3474,▁यात्री,204,0.00003675,0
3181,3619,▁प्लेटफॉर्म,204,0.00003675,0
3182,3608,▁तिमाही,204,0.00003675,0
3183,3476,▁युवती,204,0.00003675,0
3184,3710,▁दैनिक,203,0.00003657,0
3185,3264,▁जिम्मेदार,203,0.00003657,0
3186,3235,▁निशान,203,0.00003657,0
3187,3489,▁सफेद,203,0.00003657,0
3188,3453,काउंट,203,0.00003657,0
3189,3344,बंदी,202,0.00003639,0
3190,3361,ानुसार,202,0.00003639,0
3191,3282,▁गौरतलब,202,0.00003639,0
3192,3717,▁स्वर्ण,202,0.00003639,0
3193,3405,▁खुले,202,0.00003639,0
3194,3635,▁राइ,202,0.00003639,0
3195,3436,▁डूब,202,0.00003639,0
3196,3178,▁इंडियन,202,0.00003639,0
3197,3644,▁नृत्य,202,0.00003639,0
3198,3507,▁ममता,202,0.00003639,0
3199,3652,▁रहस्य,202,0.00003639,0
3200,3550,▁डांस,202,0.00003639,0
3201,3406,▁महत्त्व,202,0.00003639,0
3202,3320,▁मचा,201,0.00003621,0
3203,3438,▁अरुण,201,0.00003621,0
3204,3163,▁बदमाश,201,0.00003621,0
3205,3497,▁बिजनेस,200,0.00003603,0
3206,3260,▁एक्सपर्ट,200,0.00003603,0
3207,3572,▁परिचय,200,0.00003603,0
3208,3484,▁शुल्क,200,0.00003603,0
3209,3368,▁उड़ान,200,0.00003603,0
3210,3434,▁चार्ज,200,0.00003603,0
3211,3582,▁हैरान,200,0.00003603,0
3212,3468,▁उपस्थिति,200,0.00003603,0
3213,3526,▁निर्वाचन,199,0.00003585,0
3214,3522,▁हाईकोर्ट,199,0.00003585,0
3215,3196,▁मिस,199,0.00003585,0
3216,3081,ia,199,0.00003585,0
3217,3537,▁अनुसंधान,199,0.00003585,0
3218,3443,एसटी,198,0.00003567,0
3219,3587,▁वातावरण,198,0.00003567,0
3220,3887,▁नक्सल,198,0.00003567,0
3221,3269,▁त्वचा,198,0.00003567,0
3222,3325,ावली,198,0.00003567,0
3223,3562,▁शीघ्र,198,0.00003567,0
3224,3502,▁निर्मित,198,0.00003567,0
3225,3463,ूंगा,198,0.00003567,0
3226,3570,▁पढ़ें,197,0.00003549,0
3227,3560,▁कैंसर,197,0.00003549,0
3228,3296,मन्त्र,197,0.00003549,0
3229,3267,▁श्रृंखला,196,0.00003531,0
3230,3420,▁अपडेट,196,0.00003531,0
3231,3450,▁राजीव,196,0.00003531,0
3232,3223,▁नोटिस,196,0.00003531,0
3233,3516,▁प्रेरित,196,0.00003531,0
3234,3291,▁संस्करण,196,0.00003531,0
3235,3615,▁अज्ञात,196,0.00003531,0
3236,3556,ङ्,196,0.00003531,0
3237,2883,▁|,195,0.00003513,0
3238,3579,▁सर्वश्रेष्ठ,195,0.00003513,0
3239,3144,याँ,195,0.00003513,0
3240,3471,▁संरचना,195,0.00003513,0
3241,3256,▁जहाज,195,0.00003513,0
3242,3131,▁गाने,194,0.00003495,0
3243,3385,▁जितना,194,0.00003495,0
3244,3090,▁घुस,194,0.00003495,0
3245,3437,▁सकेंगे,194,0.00003495,0
3246,3408,▁राजकुमार,194,0.00003495,0
3247,3534,▁बेटा,194,0.00003495,0
3248,220,<0xD8>,194,0.00003495,1
3249,3185,na,193,0.00003477,0
3250,3466,▁गुप्त,193,0.00003477,0
3251,3290,▁केरल,193,0.00003477,0
3252,3636,▁सुझाव,192,0.00003459,0
3253,3733,▁आंकड़ों,192,0.00003459,0
3254,3719,▁अकेले,192,0.00003459,0
3255,3265,ct,192,0.00003459,0
3256,3444,▁मनोज,192,0.00003459,0
3257,3555,▁केजरीवाल,192,0.00003459,0
3258,3521,▁शिविर,192,0.00003459,0
3259,3394,▁प्रसन्न,192,0.00003459,0
3260,3666,▁रवाना,191,0.00003441,0
3261,3421,▁राजेश,191,0.00003441,0
3262,3529,▁स्क्रीन,191,0.00003441,0
3263,3485,▁तीसरी,191,0.00003441,0
3264,3199,▁रास्ता,191,0.00003441,0
3265,3728,▁फीचर,191,0.00003441,0
3266,3249,▁चोर,191,0.00003441,0
3267,3337,▁तस्वीरें,191,0.00003441,0
3268,3683,▁राकेश,191,0.00003441,0
3269,3631,▁मन्दिर,191,0.00003441,0
3270,3414,▁ट्रेड,190,0.00003423,0
3271,3459,▁सुनील,190,0.00003423,0
3272,3126,▁मुसलमान,190,0.00003423,0
3273,3341,▁शारीरिक,189,0.00003405,0
3274,3446,▁विपरीत,189,0.00003405,0
3275,3491,▁हनुमान,189,0.00003405,0
3276,3731,▁जबरदस्त,189,0.00003405,0
3277,3665,▁ब्लैक,189,0.00003405,0
3278,3688,▁संदिग्ध,189,0.00003405,0
3279,3221,▁अग्रवाल,189,0.00003405,0
3280,3801,▁खतरे,188,0.00003387,0
3281,3363,▁लंबा,188,0.00003387,0
3282,3427,एमसी,188,0.00003387,0
3283,3270,▁प्रबंध,188,0.00003387,0
3284,3663,▁जनपद,188,0.00003387,0
3285,3538,▁इंटरनेशनल,188,0.00003387,0
3286,3275,lo,188,0.00003387,0
3287,3606,▁इसलिये,188,0.00003387,0
3288,3751,▁विश्लेषण,187,0.00003369,0
3289,3599,—,187,0.00003369,0
3290,3274,मिट,187,0.00003369,0
3291,3092,▁खूबसूरत,187,0.00003369,0
3292,3569,▁डीएम,187,0.00003369,0
3293,3625,▁बच्चा,187,0.00003369,0
3294,3581,ोदय,187,0.00003369,0
3295,3723,▁अरविंद,187,0.00003369,0
3296,3720,▁अंग्रेज,187,0.00003369,0
3297,3799,▁अलर्ट,186,0.00003351,0
3298,3390,▁तुम्हारे,186,0.00003351,0
3299,3564,▁ऑपरेशन,186,0.00003351,0
3300,3102,▁इंजीनियर,186,0.00003351,0
3301,3012,▁सपा,186,0.00003351,0
3302,3402,▁विधान,186,0.00003351,0
3303,3766,▁निराश,185,0.00003333,0
3304,3700,vi,185,0.00003333,0
3305,3601,▁कन्या,185,0.00003333,0
3306,3680,▁हर्ष,185,0.00003333,0
3307,3707,▁हाइ,185,0.00003333,0
3308,3686,▁सूरज,185,0.00003333,0
3309,3598,▁साउथ,184,0.00003315,0
3310,3605,▁सकारात्मक,184,0.00003315,0
3311,3435,▁नीतीश,184,0.00003315,0
3312,3772,▁टकरा,184,0.00003315,0
3313,3372,▁गेम,184,0.00003315,0
3314,3481,▁तर्क,184,0.00003315,0
3315,3578,▁प्रेरणा,183,0.00003297,0
3316,3539,▁जायेगा,183,0.00003297,0
3317,3506,▁कानपुर,183,0.00003297,0
3318,3558,दूसरे,183,0.00003297,0
3319,3729,▁उल्लंघन,183,0.00003297,0
3320,3713,▁दूसरों,183,0.00003297,0
3321,3492,▁यद्यपि,183,0.00003297,0
3322,3774,▁अयोध्या,183,0.00003297,0
3323,3523,▁संकल्प,182,0.00003279,0
3324,3645,▁भाषण,182,0.00003279,0
3325,3573,▁अभिषेक,182,0.00003279,0
3326,3589,▁जनसंख्या,182,0.00003279,0
3327,3190,▁कमाई,182,0.00003279,0
3328,3567,▁अधीन,182,0.00003279,0
3329,3640,▁शत्रु,182,0.00003279,0
3330,3479,▁न्यूनतम,182,0.00003279,0
3331,3650,▁शख्स,182,0.00003279,0
3332,3885,ञ्च,182,0.00003279,0
3333,3613,▁कब्जे,181,0.00003261,0
3334,3283,▁यश,181,0.00003261,0
3335,3617,▁पेपर,181,0.00003261,0
3336,3600,▁भूख,181,0.00003261,0
3337,3517,ानंद,181,0.00003261,0
3338,3689,▁निश्चय,181,0.00003261,0
3339,3698,▁उन्होने,181,0.00003261,0
3340,3544,▁आइए,180,0.00003243,0
3341,3642,▁लीटर,180,0.00003243,0
3342,3519,▁ज्ञात,180,0.00003243,0
3343,3302,▁एंटी,180,0.00003243,0
3344,3541,▁संतोष,180,0.00003243,0
3345,3699,▁क्रांति,180,0.00003243,0
3346,3305,▁चिकित्सक,180,0.00003243,0
3347,3432,▁प्रियंका,180,0.00003243,0
3348,3602,ل,180,0.00003243,0
3349,3536,▁जोखिम,179,0.00003225,0
3350,3576,▁सफर,179,0.00003225,0
3351,3440,▁स्वभाव,179,0.00003225,0
3352,3861,▁बहादुर,179,0.00003225,0
3353,3883,▁हँस,179,0.00003225,0
3354,3714,▁उन्नत,179,0.00003225,0
3355,3672,▁वारदात,179,0.00003225,0
3356,3461,▁इंसान,179,0.00003225,0
3357,3669,▁अतिथि,179,0.00003225,0
3358,3219,▁झूठ,179,0.00003225,0
3359,3711,२००,179,0.00003225,0
3360,3829,▁चौथे,178,0.00003207,0
3361,3493,▁गेट,178,0.00003207,0
3362,3616,▁पुष्प,178,0.00003207,0
3363,3197,▁शाखा,178,0.00003207,0
3364,3532,▁ब्याज,178,0.00003207,0
3365,3604,▁अंश,177,0.00003189,0
3366,3551,▁निकाय,177,0.00003189,0
3367,3451,▁हंस,177,0.00003189,0
3368,3595,▁उद्घाटन,176,0.00003171,0
3369,3725,▁रुचि,176,0.00003171,0
3370,3373,est,176,0.00003171,0
3371,3208,▁ऑटो,176,0.00003171,0
3372,3480,▁स्वीकृत,176,0.00003171,0
3373,3736,▁नामांकन,176,0.00003171,0
3374,3592,▁किंतु,176,0.00003171,0
3375,3478,▁संसाधन,175,0.00003153,0
3376,3742,▁दिग्गज,175,0.00003153,0
3377,3675,▁उपाध्यक्ष,175,0.00003153,0
3378,3770,▁घंटों,175,0.00003153,0
3379,3704,प्रकाश,175,0.00003153,0
3380,3535,▁ड्रा,174,0.00003135,0
3381,3548,▁मशहूर,174,0.00003135,0
3382,3749,▁स्नान,174,0.00003135,0
3383,3447,▁पोस्टमार्टम,174,0.00003135,0
3384,3504,▁कुर्,174,0.00003135,0
3385,3841,▁धाम,174,0.00003135,0
3386,3824,▁अनुरोध,174,0.00003135,0
3387,3673,ment,174,0.00003135,0
3388,3913,▁कार्तिक,174,0.00003135,0
3389,3661,▁प्रारम्भ,174,0.00003135,0
3390,3505,▁स्टॉक,173,0.00003117,0
3391,3679,▁दृष्टिकोण,173,0.00003117,0
3392,3696,▁प्रखंड,173,0.00003117,0
3393,3746,▁पारंपरिक,173,0.00003117,0
3394,3646,▁पत्रिका,173,0.00003117,0
3395,3429,▁सर्विस,173,0.00003117,0
3396,3684,▁ज्योतिष,173,0.00003117,0
3397,3511,▁मतदाता,173,0.00003117,0
3398,3681,▁तीसरा,172,0.00003099,0
3399,3659,▁इमारत,172,0.00003099,0
3400,3377,▁क्लब,172,0.00003099,0
3401,3518,▁अखिलेश,172,0.00003099,0
3402,3781,▁खतरनाक,171,0.00003081,0
3403,3593,▁जिनकी,171,0.00003081,0
3404,3780,▁कार्यवाही,171,0.00003081,0
3405,3520,▁लिमिटेड,171,0.00003081,0
3406,3603,▁अंजाम,171,0.00003081,0
3407,3755,▁यज्ञ,171,0.00003081,0
3408,3718,▁पद्म,170,0.00003063,0
3409,3906,स्तरीय,170,0.00003063,0
3410,3705,▁धूप,170,0.00003063,0
3411,3376,▁शासक,170,0.00003063,0
3412,3722,▁तरीका,170,0.00003063,0
3413,3908,▁मोर्चा,170,0.00003063,0
3414,3557,▁१२,170,0.00003063,0
3415,3701,▁ओपन,169,0.00003045,0
3416,3709,▁नींद,169,0.00003045,0
3417,3785,▁बॉस,169,0.00003045,0
3418,3842,▁स्टूडेंट,169,0.00003045,0
3419,3838,▁तीव्र,169,0.00003045,0
3420,3142,वासियों,168,0.00003027,0
3421,3627,▁सदन,168,0.00003027,0
3422,3814,रक्षक,168,0.00003027,0
3423,3810,▁आश्चर्य,168,0.00003027,0
3424,3312,▁संविधान,168,0.00003027,0
3425,3321,▁बाबू,167,0.00003009,0
3426,3660,▁परिस्थितियों,167,0.00003009,0
3427,3671,▁दिक्कत,167,0.00003009,0
3428,3566,▁मनीष,167,0.00003009,0
3429,3670,▁१५,167,0.00003009,0
3430,3464,up,166,0.00002991,0
3431,3340,कॉम,166,0.00002991,0
3432,3585,▁भ्रष्टाचार,166,0.00002991,0
3433,3791,▁कामयाब,166,0.00002991,0
3434,3594,▁नमक,166,0.00002991,0
3435,3629,▁वाराणसी,166,0.00002991,0
3436,3800,▁समीप,166,0.00002991,0
3437,3750,▁प्रतिष्ठा,166,0.00002991,0
3438,3231,▁यूरोप,166,0.00002991,0
3439,3748,▁कब्जा,166,0.00002991,0
3440,3763,▁इंटरव्यू,165,0.00002973,0
3441,3687,▁लॉकडाउन,165,0.00002973,0
3442,3726,▁न्यायाधीश,165,0.00002973,0
3443,3577,▁संवाददाता,165,0.00002973,0
3444,3756,▁कमांड,165,0.00002973,0
3445,3628,▁प्रावधान,164,0.00002955,0
3446,3500,com,164,0.00002955,0
3447,3682,▁गैंग,164,0.00002955,0
3448,3923,Z,164,0.00002955,0
3449,3890,▁तत्त्व,164,0.00002955,0
3450,3741,▁हुये,164,0.00002955,0
3451,3607,▁फॉर,163,0.00002937,0
3452,3818,▁to,163,0.00002937,0
3453,3782,▁तत्कालीन,163,0.00002937,0
3454,3634,▁फर्जी,163,0.00002937,0
3455,3796,▁सर्वाधिक,163,0.00002937,0
3456,3895,▁कथन,163,0.00002937,0
3457,3773,▁निर्यात,163,0.00002937,0
3458,3920,$,163,0.00002937,0
3459,3545,▁बच्ची,163,0.00002937,0
3460,3415,▁ज़्यादा,162,0.00002918,0
3461,3472,▁नज़र,162,0.00002918,0
3462,3871,▁श्रेय,162,0.00002918,0
3463,3752,ow,162,0.00002918,0
3464,3783,▁डायरेक्टर,162,0.00002918,0
3465,3134,▁श्रीलंका,162,0.00002918,0
3466,3708,▁रत्न,162,0.00002918,0
3467,3777,▁रिसर्च,161,0.00002900,0
3468,3677,▁निवेशकों,161,0.00002900,0
3469,3873,▁खारिज,161,0.00002900,0
3470,3724,▁सप्लाई,161,0.00002900,0
3471,3618,▁प्रदूषण,161,0.00002900,0
3472,3514,▁शहीद,161,0.00002900,0
3473,3586,▁फीस,161,0.00002900,0
3474,3685,▁विजेता,161,0.00002900,0
3475,3546,▁वृक्ष,161,0.00002900,0
3476,3823,▁जमानत,161,0.00002900,0
3477,3768,▁मास्टर,160,0.00002882,0
3478,3549,▁रैली,160,0.00002882,0
3479,3177,*,160,0.00002882,0
3480,3552,▁सिविल,160,0.00002882,0
3481,3702,▁उत्तम,160,0.00002882,0
3482,3739,▁प्राइवेट,160,0.00002882,0
3483,3817,▁सचिन,160,0.00002882,0
3484,3899,▁महासचिव,160,0.00002882,0
3485,3624,▁प्रांत,159,0.00002864,0
3486,3792,▁इंदौर,159,0.00002864,0
3487,3862,▁लटक,159,0.00002864,0
3488,3664,▁फेसबुक,159,0.00002864,0
3489,3648,▁चावल,159,0.00002864,0
3490,3295,▁स्वतंत्र,159,0.00002864,0
3491,3846,ट्रिक,159,0.00002864,0
3492,3840,▁जिक्र,159,0.00002864,0
3493,3860,▁फॉलो,158,0.00002846,0
3494,3445,▁शर्त,158,0.00002846,0
3495,3735,▁पर्यटक,158,0.00002846,0
3496,3779,▁शाहरुख,158,0.00002846,0
3497,3930,ن,158,0.00002846,0
3498,3487,▁स्मृति,157,0.00002828,0
3499,3771,▁एसोसिएशन,157,0.00002828,0
3500,3806,▁इसीलिए,157,0.00002828,0
3501,3482,▁फार्म,157,0.00002828,0
3502,3865,पूर्ति,157,0.00002828,0
3503,3832,▁हेल्थ,157,0.00002828,0
3504,3775,▁तारीफ,157,0.00002828,0
3505,3821,▁शेख,157,0.00002828,0
3506,3695,▁प्रयत्न,157,0.00002828,0
3507,3721,▁स्थायी,156,0.00002810,0
3508,3737,▁स्टाफ,156,0.00002810,0
3509,3716,▁Jul,156,0.00002810,0
3510,3905,▁जितनी,156,0.00002810,0
3511,3499,▁मिलियन,156,0.00002810,0
3512,3819,▁बच्चन,156,0.00002810,0
3513,3620,▁उल्लेखनीय,155,0.00002792,0
3514,3786,▁महंगाई,155,0.00002792,0
3515,3765,ver,155,0.00002792,0
3516,3712,▁ज्योति,155,0.00002792,0
3517,3753,▁धातु,155,0.00002792,0
3518,3900,▁एक्टिव,154,0.00002774,0
3519,3875,▁उन्हीं,154,0.00002774,0
3520,3816,▁दिमाग,154,0.00002774,0
3521,3789,▁एकमात्र,154,0.00002774,0
3522,3808,▁डीजल,154,0.00002774,0
3523,3764,▁प्रायः,154,0.00002774,0
3524,3591,▁शतक,153,0.00002756,0
3525,3794,▁सहमति,153,0.00002756,0
3526,3831,▁मानसून,153,0.00002756,0
3527,3754,▁छाया,153,0.00002756,0
3528,3892,▁त्योहार,153,0.00002756,0
3529,3863,▁प्रतिनिधित्व,153,0.00002756,0
3530,3715,▁इलेक्ट्रिक,152,0.00002738,0
3531,3886,▁समर्पित,152,0.00002738,0
3532,3668,▁बधाई,152,0.00002738,0
3533,3839,▁अत्यन्त,152,0.00002738,0
3534,3475,▁आमतौर,151,0.00002720,0
3535,3797,wa,151,0.00002720,0
3536,3513,▁अनुकूल,151,0.00002720,0
3537,3896,▁रांची,151,0.00002720,0
3538,3571,▁वसूल,150,0.00002702,0
3539,3676,▁मस्जिद,150,0.00002702,0
3540,3867,▁जिलाधिकारी,149,0.00002684,0
3541,3872,▁टैंक,149,0.00002684,0
3542,3643,▁तमिलनाडु,149,0.00002684,0
3543,3745,▁समाजवादी,149,0.00002684,0
3544,3747,▁आनन्द,149,0.00002684,0
3545,3662,▁कृपा,148,0.00002666,0
3546,3769,ive,148,0.00002666,0
3547,3874,▁आश्वासन,148,0.00002666,0
3548,3901,▁अब्दुल,148,0.00002666,0
3549,3690,▁इन्होंने,148,0.00002666,0
3550,3788,▁मेट्रो,147,0.00002648,0
3551,3441,▁ट्रंप,147,0.00002648,0
3552,3893,कश्मीर,147,0.00002648,0
3553,3626,▁सीबीआई,147,0.00002648,0
3554,3703,▁न्यूजीलैंड,147,0.00002648,0
3555,3727,|,147,0.00002648,0
3556,3870,▁जब्त,146,0.00002630,0
3557,3760,▁गतिविधि,146,0.00002630,0
3558,3787,▁बुजुर्ग,146,0.00002630,0
3559,3844,▁उतना,146,0.00002630,0
3560,3868,▁सैकड़ों,146,0.00002630,0
3561,3609,▁ब्रिटेन,146,0.00002630,0
3562,3622,▁भंडार,146,0.00002630,0
3563,3638,▁भौतिक,146,0.00002630,0
3564,3657,▁प्रतीत,146,0.00002630,0
3565,3738,▁पुराण,145,0.00002612,0
3566,3531,विध,145,0.00002612,0
3567,3730,▁पदाधिकारी,145,0.00002612,0
3568,3693,▁प्रारंभिक,145,0.00002612,0
3569,3804,▁पश्चात्,145,0.00002612,0
3570,3857,▁रॉयल,144,0.00002594,0
3571,3927,@,144,0.00002594,0
3572,3888,▁कटौती,144,0.00002594,0
3573,3813,▁शिखर,144,0.00002594,0
3574,3486,▁चरित्र,144,0.00002594,0
3575,3543,▁सिद्धान्त,144,0.00002594,0
3576,3836,▁अगली,143,0.00002576,0
3577,3540,▁गठबंधन,143,0.00002576,0
3578,3935,°,143,0.00002576,0
