rank,id,piece,count,share,is_byte_fallback
1312,1477,▁२३,769,0.00015335,0
1313,1495,▁जेठ,768,0.00015316,0
1314,1790,▁आदि,768,0.00015316,0
1315,1391,चन,767,0.00015296,0
1316,1419,▁असार,766,0.00015276,0
1317,1687,▁क्षेत्रको,766,0.00015276,0
1318,1656,▁भाषा,765,0.00015256,0
1319,1408,▁था,765,0.00015256,0
1320,1618,▁अवसर,765,0.00015256,0
1321,1548,▁जसले,765,0.00015256,0
1322,1479,▁विगत,764,0.00015236,0
1323,2897,र्ति,763,0.00015216,0
1324,1556,▁गर्छन्,763,0.00015216,0
1325,2145,▁रुप,762,0.00015196,0
1326,2309,द्व,762,0.00015196,0
1327,1709,ंगा,762,0.00015196,0
1328,1644,▁ग्र,761,0.00015176,0
1329,1702,▁यसै,760,0.00015156,0
1330,1394,▁सम्मेलन,760,0.00015156,0
1331,1529,▁अन्तर्गत,759,0.00015136,0
1332,1516,▁भइ,758,0.00015116,0
1333,1815,योग,758,0.00015116,0
1334,1462,▁पौडेल,758,0.00015116,0
1335,1716,▁सिर्जना,757,0.00015096,0
1336,1772,ात्मक,756,0.00015076,0
1337,1983,च्च,756,0.00015076,0
1338,1469,आई,756,0.00015076,0
1339,1692,▁नाममा,756,0.00015076,0
1340,1755,डो,756,0.00015076,0
1341,1552,▁संरक्षण,755,0.00015056,0
1342,1661,d,752,0.00014996,0
1343,1728,चित,752,0.00014996,0
1344,1736,▁हेर्न,752,0.00014996,0
1345,1664,हे,751,0.00014976,0
1346,1475,पटक,751,0.00014976,0
1347,1531,▁लगायतका,749,0.00014937,0
1348,1530,▁जिम्मेवारी,748,0.00014917,0
1349,1440,▁घण्टा,748,0.00014917,0
1350,1660,▁एकता,748,0.00014917,0
1351,1655,▁विचार,748,0.00014917,0
1352,1335,शी,745,0.00014857,0
1353,1603,▁आवश्यकता,745,0.00014857,0
1354,1525,▁२८,745,0.00014857,0
1355,1384,▁केपी,744,0.00014837,0
1356,1424,्ती,743,0.00014817,0
1357,1448,▁रहने,743,0.00014817,0
1358,1465,▁लिग,743,0.00014817,0
1359,1914,▁पार्टीको,743,0.00014817,0
1360,1492,▁ल्याउन,742,0.00014797,0
1361,1434,▁जु,742,0.00014797,0
1362,1725,▁सिक,742,0.00014797,0
1363,1406,▁कोष,742,0.00014797,0
1364,1487,▁उपत्यका,742,0.00014797,0
1365,1536,▁आयात,741,0.00014777,0
1366,1427,▁बिहीबार,741,0.00014777,0
1367,1361,▁निर्देशक,741,0.00014777,0
1368,1616,चि,739,0.00014737,0
1369,1381,▁चितवन,739,0.00014737,0
1370,1591,▁सुझाव,738,0.00014717,0
1371,1883,्म,738,0.00014717,0
1372,1684,रहन,738,0.00014717,0
1373,1517,▁थालेको,738,0.00014717,0
1374,1887,्लो,737,0.00014697,0
1375,1560,▁नदी,737,0.00014697,0
1376,1533,▁जस्तै,736,0.00014677,0
1377,1612,▁क्रिकेट,734,0.00014637,0
1378,1626,▁थिएन,733,0.00014618,0
1379,1822,▁भू,731,0.00014578,0
1380,1761,ेशन,730,0.00014558,0
1381,1489,▁सर्वोच्च,730,0.00014558,0
1382,1823,द्र,729,0.00014538,0
1383,1717,पे,728,0.00014518,0
1384,2211,र्व,727,0.00014498,0
1385,1837,ोप,727,0.00014498,0
1386,1601,▁जस्ता,726,0.00014478,0
1387,2585,राष्ट्र,726,0.00014478,0
1388,1929,▁अर्थतन्त्र,726,0.00014478,0
1389,2251,नेपाल,725,0.00014458,0
1390,1511,▁आठ,725,0.00014458,0
1391,1876,▁यसमा,725,0.00014458,0
1392,1667,▁बाट,724,0.00014438,0
1393,1964,धान,724,0.00014438,0
1394,1663,▁प्रत्येक,724,0.00014438,0
1395,1597,▁फिर्ता,724,0.00014438,0
1396,1704,▁आधार,723,0.00014418,0
1397,1538,▁गाडी,723,0.00014418,0
1398,1554,▁यस्ता,723,0.00014418,0
1399,1693,आर,722,0.00014398,0
1400,1551,▁एन,722,0.00014398,0
1401,1547,▁२६,721,0.00014378,0
1402,1956,मेन्ट,721,0.00014378,0
1403,1342,▁’,720,0.00014358,0
1404,1739,▁सिफारिस,719,0.00014338,0
1405,1720,▁सर्,718,0.00014318,0
1406,1499,▁अभाव,718,0.00014318,0
1407,1708,बार,716,0.00014279,0
1408,1402,▁प्रवक्ता,716,0.00014279,0
1409,1698,▁यसरी,716,0.00014279,0
1410,1614,h,714,0.00014239,0
1411,1510,▁२७,714,0.00014239,0
1412,1543,▁ब्र,713,0.00014219,0
1413,1632,▁प्रभावित,712,0.00014199,0
1414,1558,▁गराउने,711,0.00014179,0
1415,1497,सम्बन्धी,710,0.00014159,0
1416,1580,▁टो,710,0.00014159,0
1417,1425,▁प्रेम,710,0.00014159,0
1418,2044,▁इतिहास,709,0.00014139,0
1419,2034,ाँच,708,0.00014119,0
1420,2140,ाइड,708,0.00014119,0
1421,1705,▁साउन,708,0.00014119,0
1422,1746,▁सम्पूर्ण,708,0.00014119,0
1423,1857,ट्ट,707,0.00014099,0
1424,1745,▁गृह,707,0.00014099,0
1425,1509,▁बसेको,707,0.00014099,0
1426,1553,▁लाग्ने,706,0.00014079,0
1427,1512,▁राजधानी,706,0.00014079,0
1428,1731,¥,705,0.00014059,0
1429,1365,▁कर्जा,704,0.00014039,0
1430,1569,▁नियम,703,0.00014019,0
1431,1630,▁मुख्यमन्त्री,703,0.00014019,0
1432,1710,▁डलर,701,0.00013979,0
1433,1923,भे,700,0.00013959,0
1434,1673,पो,700,0.00013959,0
1435,1633,▁आम,699,0.00013940,0
1436,1546,▁कृष्ण,699,0.00013940,0
1437,1534,▁विवरण,699,0.00013940,0
1438,1600,▁गम्भीर,699,0.00013940,0
1439,1648,▁कमजोर,698,0.00013920,0
1440,1850,▁कुमार,698,0.00013920,0
1441,1622,▁विकेट,697,0.00013900,0
1442,1659,▁उडान,697,0.00013900,0
1443,1450,▁बिरामी,697,0.00013900,0
1444,1866,▁देशको,696,0.00013880,0
1445,1437,▁साता,696,0.00013880,0
1446,1596,▁न्यू,695,0.00013860,0
1447,1686,रहेको,695,0.00013860,0
1448,1713,▁उत्कृष्ट,695,0.00013860,0
1449,1629,▁मन्दिर,695,0.00013860,0
1450,1594,▁टा,694,0.00013840,0
1451,2014,ल्स,694,0.00013840,0
1452,1800,▁भो,694,0.00013840,0
1453,1620,▁राख्ने,694,0.00013840,0
1454,1628,क्षा,693,0.00013820,0
1455,2194,▁लाभ,693,0.00013820,0
1456,1733,▁पाएको,693,0.00013820,0
1457,1718,▁गर्नुपर्छ,692,0.00013800,0
1458,1831,▁वर्षमा,691,0.00013780,0
1459,2130,▁गि,690,0.00013760,0
1460,1741,▁वैशाख,690,0.00013760,0
1461,1646,नगर,690,0.00013760,0
1462,1810,▁नेताहरु,688,0.00013720,0
1463,1582,▁अस्पतालमा,687,0.00013700,0
1464,1624,द्वारा,686,0.00013680,0
1465,1678,▁शीर्ष,686,0.00013680,0
1466,2021,▁रूप,686,0.00013680,0
1467,1441,ाए,685,0.00013660,0
1468,1814,▁लोक,684,0.00013640,0
1469,2114,▁पुर्,684,0.00013640,0
1470,2246,्थ्यो,682,0.00013600,0
1471,1609,▁भइसकेको,682,0.00013600,0
1472,1559,▁मान्छे,682,0.00013600,0
1473,1995,ची,682,0.00013600,0
1474,1576,▁घाइते,679,0.00013541,0
1475,1665,▁दिइ,678,0.00013521,0
1476,1809,ुहोस्,678,0.00013521,0
1477,1631,▁ज्यान,677,0.00013501,0
1478,1640,▁बढाउन,677,0.00013501,0
1479,1848,्थे,677,0.00013501,0
1480,1980,▁शब्द,676,0.00013481,0
1481,2143,▁बै,676,0.00013481,0
1482,1967,▁यसका,676,0.00013481,0
1483,1838,▁लड,675,0.00013461,0
1484,1712,▁घरमा,675,0.00013461,0
1485,1779,▁बच्चा,675,0.00013461,0
1486,1561,▁विमानस्थल,674,0.00013441,0
1487,2457,▁पाठ,674,0.00013441,0
1488,1752,▁क्ल,673,0.00013421,0
1489,1824,▁साइ,673,0.00013421,0
1490,1599,▁पाए,673,0.00013421,0
1491,2056,▁क्र,671,0.00013381,0
1492,1805,गरी,670,0.00013361,0
1493,1871,▁कार्यकर्ता,670,0.00013361,0
1494,1674,▁सम्बोधन,670,0.00013361,0
1495,1393,ेस,669,0.00013341,0
1496,1726,▁बनाएर,669,0.00013341,0
1497,1506,▁रोजगारी,669,0.00013341,0
1498,1845,ग्रह,668,0.00013321,0
1499,1643,▁बताइएको,668,0.00013321,0
1500,1689,▁अनुमति,668,0.00013321,0
1501,1700,ायो,668,0.00013321,0
1502,1696,▁अन्त्य,667,0.00013301,0
1503,1775,▁समावेश,667,0.00013301,0
1504,2310,चे,667,0.00013301,0
1505,1724,यता,667,0.00013301,0
1506,1685,▁असर,667,0.00013301,0
1507,1635,▁कारबाही,666,0.00013281,0
1508,1623,▁संगठन,666,0.00013281,0
1509,1590,▁पुग्ने,666,0.00013281,0
1510,1816,▁परे,664,0.00013242,0
1511,1598,▁प्रतिनिधिसभा,664,0.00013242,0
1512,2019,लम्ब,663,0.00013222,0
1513,2393,▁आत्म,662,0.00013202,0
1514,2670,सभा,661,0.00013182,0
1515,1855,▁कन्,661,0.00013182,0
1516,2341,दान,661,0.00013182,0
1517,1737,▁लगाउन,660,0.00013162,0
1518,1636,▁६०,660,0.00013162,0
1519,1880,▁अवसरमा,660,0.00013162,0
1520,1707,▁वस्तु,659,0.00013142,0
1521,1378,▁बीमा,659,0.00013142,0
1522,1938,▁शिव,659,0.00013142,0
1523,2168,▁नाका,659,0.00013142,0
1524,1832,▁रू,656,0.00013082,0
1525,1851,▁चिन,656,0.00013082,0
1526,1734,▁महत्वपूर्ण,656,0.00013082,0
1527,1657,▁कतिपय,656,0.00013082,0
1528,1604,▁पुल,655,0.00013062,0
1529,1754,▁आफूले,654,0.00013042,0
1530,1574,▁वे,654,0.00013042,0
1531,1793,▁आफै,654,0.00013042,0
1532,1844,▁नारायण,653,0.00013022,0
1533,1896,▁जनताको,653,0.00013022,0
1534,1750,▁कोइराला,652,0.00013002,0
1535,1796,▁खड्का,651,0.00012982,0
1536,1371,▁सवारी,650,0.00012962,0
1537,1540,▁भिडियो,649,0.00012942,0
1538,2033,▁तिन,649,0.00012942,0
1539,1747,▁राति,649,0.00012942,0
1540,1583,▁सके,648,0.00012922,0
1541,1819,▁शरीर,647,0.00012903,0
1542,2071,▁जल,647,0.00012903,0
1543,1595,▁पराजित,647,0.00012903,0
1544,2011,▁वर्ग,647,0.00012903,0
1545,2020,तः,647,0.00012903,0
1546,1986,▁दश,646,0.00012883,0
1547,1605,▁कार्यकारी,646,0.00012883,0
1548,2474,म्बा,646,0.00012883,0
1549,1773,लाल,646,0.00012883,0
1550,1579,▁महासंघ,645,0.00012863,0
1551,1682,▁निर्वाचित,645,0.00012863,0
1552,1895,▁अनुभव,644,0.00012843,0
1553,1727,▁सक्रिय,643,0.00012823,0
1554,1578,▁पुष्टि,643,0.00012823,0
1555,1572,▁आदेश,641,0.00012783,0
1556,1680,▁थाल,641,0.00012783,0
1557,1798,▁आर,641,0.00012783,0
1558,1827,ाउँ,640,0.00012763,0
1559,1901,▁पार्टीका,640,0.00012763,0
1560,1862,क्का,639,0.00012743,0
1561,2098,▁स्तर,639,0.00012743,0
1562,1607,िता,639,0.00012743,0
1563,1759,▁लु,638,0.00012723,0
1564,1893,▁पक्षमा,638,0.00012723,0
1565,1774,▁चर्चा,638,0.00012723,0
1566,1575,▁आए,637,0.00012703,0
1567,1792,ँदा,637,0.00012703,0
1568,1638,▁महामारी,637,0.00012703,0
1569,1593,▁थिइन्,637,0.00012703,0
1570,1653,▁गुनासो,637,0.00012703,0
1571,2177,क्ति,637,0.00012703,0
1572,2294,ठो,637,0.00012703,0
1573,1703,▁यातायात,636,0.00012683,0
1574,1926,श्व,635,0.00012663,0
1575,1803,युक्त,635,0.00012663,0
1576,1675,▁संशोधन,635,0.00012663,0
1577,1711,▁नसकेको,633,0.00012623,0
1578,1744,▁आयोगले,633,0.00012623,0
1579,2410,मेल,633,0.00012623,0
1580,1757,▁अनुमान,633,0.00012623,0
1581,1740,▁पश्चिम,633,0.00012623,0
1582,1651,▁उद्देश्य,632,0.00012603,0
1583,1545,हान,631,0.00012583,0
1584,1795,▁संलग्न,631,0.00012583,0
1585,1833,▁परीक्षा,631,0.00012583,0
1586,2051,▁राजा,631,0.00012583,0
1587,1829,▁लागू,630,0.00012563,0
1588,1581,▁दशमलव,630,0.00012563,0
1589,3001,प्ट,629,0.00012544,0
1590,1786,▁महानगरपालिका,629,0.00012544,0
1591,1846,▁त्रि,629,0.00012544,0
1592,1608,▁बालबालिका,629,0.00012544,0
1593,1458,▁खोप,629,0.00012544,0
1594,1802,▁बी,628,0.00012524,0
1595,1701,▁२९,628,0.00012524,0
1596,1723,▁समन्वय,627,0.00012504,0
1597,1852,▁!,627,0.00012504,0
1598,1894,▁पहल,626,0.00012484,0
1599,1760,▁निर्वाचनमा,626,0.00012484,0
1600,1830,▁आफूलाई,626,0.00012484,0
1601,1794,▁यति,626,0.00012484,0
1602,1694,▁पेश,624,0.00012444,0
1603,2030,y,624,0.00012444,0
1604,3196,▁श्र,624,0.00012444,0
1605,1935,▁उपभोक्ता,623,0.00012424,0
1606,2109,प्ल,623,0.00012424,0
1607,2036,▁धान,623,0.00012424,0
1608,2038,ियर,622,0.00012404,0
1609,1690,▁पुगेका,621,0.00012384,0
1610,1776,▁वर्षा,621,0.00012384,0
1611,1771,▁छोरा,620,0.00012364,0
1612,2024,▁तामाङ,619,0.00012344,0
1613,1783,▁हुनुपर्ने,619,0.00012344,0
1614,1996,बाटै,619,0.00012344,0
1615,1488,▁कार्की,619,0.00012344,0
1616,1768,▁राखेर,619,0.00012344,0
1617,1756,▁शान्ति,618,0.00012324,0
1618,1849,▁बस्न,617,0.00012304,0
1619,1916,▁प्रतिस्पर्धा,617,0.00012304,0
1620,1639,▁पूर्वाधार,617,0.00012304,0
1621,1902,यन,616,0.00012284,0
1622,2139,g,615,0.00012264,0
1623,1879,▁क्षेत्रका,615,0.00012264,0
1624,1619,▁श्रेष्ठले,615,0.00012264,0
1625,1812,▁समितिको,615,0.00012264,0
1626,2002,▁संस्कृति,615,0.00012264,0
1627,1589,▁संकलन,614,0.00012244,0
1628,1784,▁श्री,614,0.00012244,0
1629,1899,स्प,613,0.00012224,0
1630,2000,िएर,612,0.00012205,0
1631,1835,बन्दी,611,0.00012185,0
1632,1714,कर्ता,611,0.00012185,0
1633,1946,णी,609,0.00012145,0
1634,1870,एल,609,0.00012145,0
1635,1753,▁३५,608,0.00012125,0
1636,1606,द्,606,0.00012085,0
1637,1785,▁जी,606,0.00012085,0
1638,1804,▁साह,605,0.00012065,0
1639,1770,▁पुग,605,0.00012065,0
1640,1742,▁कमिटी,605,0.00012065,0
1641,1743,▁हालसम्म,604,0.00012045,0
1642,1979,▁भारतको,603,0.00012025,0
1643,1886,▁बन्ने,603,0.00012025,0
1644,1988,▁कहिले,601,0.00011985,0
1645,1906,▁खट,601,0.00011985,0
1646,1892,▁साथी,601,0.00011985,0
1647,2182,▁जग,599,0.00011945,0
1648,1864,▁अधिकांश,599,0.00011945,0
1649,1960,▁प्रदेशसभा,599,0.00011945,0
1650,1872,▁ल्याए,599,0.00011945,0
1651,2079,▁दिवस,598,0.00011925,0
1652,2432,बन्ध,597,0.00011905,0
1653,1891,▁सानो,597,0.00011905,0
1654,2249,▁त्यसका,597,0.00011905,0
1655,1669,▁पोखरेल,597,0.00011905,0
1656,1949,▁संसदीय,596,0.00011885,0
1657,1959,▁पहिचान,596,0.00011885,0
1658,2055,▁योगदान,596,0.00011885,0
1659,1874,▁मिटर,596,0.00011885,0
1660,1666,▁देउवा,596,0.00011885,0
1661,2093,▁औ,595,0.00011866,0
1662,1922,▁वार्षिक,595,0.00011866,0
1663,1915,▁सकिए,595,0.00011866,0
1664,2327,ट्र,594,0.00011846,0
1665,1884,▁खुला,594,0.00011846,0
1666,2017,▁जति,594,0.00011846,0
1667,1903,हाल,593,0.00011826,0
1668,1676,▁उमेर,593,0.00011826,0
1669,1738,▁भुक्तानी,591,0.00011786,0
1670,1637,▁समाजवादी,590,0.00011766,0
1671,1799,▁हरि,590,0.00011766,0
1672,1860,वटा,588,0.00011726,0
1673,1905,▁फो,588,0.00011726,0
1674,1954,▁पुस्तक,588,0.00011726,0
1675,1840,▁गति,587,0.00011706,0
1676,2234,▁गैर,587,0.00011706,0
1677,1826,▁हट,587,0.00011706,0
1678,1918,▁खुल,587,0.00011706,0
1679,2144,▁सकेन,587,0.00011706,0
1680,1932,▁एकै,587,0.00011706,0
1681,1807,▁थापाले,586,0.00011686,0
1682,1782,▁फागुन,586,0.00011686,0
1683,1900,▁गर्नेछ,586,0.00011686,0
1684,2006,▁कुन,585,0.00011666,0
1685,2707,्दो,585,0.00011666,0
1686,2260,▁साहित्य,585,0.00011666,0
1687,1869,▁भदौ,584,0.00011646,0
1688,3699,ब्ब,584,0.00011646,0
1689,2122,▁तपाईंको,584,0.00011646,0
1690,1930,▁आम्दानी,584,0.00011646,0
1691,2273,▁व्या,583,0.00011626,0
1692,2129,▁स्थिति,583,0.00011626,0
1693,2216,घर,582,0.00011606,0
1694,1953,ाउनु,581,0.00011586,0
1695,1944,००,580,0.00011566,0
1696,1679,▁राखिएको,580,0.00011566,0
1697,2060,▁देखाए,580,0.00011566,0
1698,1789,▁माघ,580,0.00011566,0
1699,2214,कुल,579,0.00011546,0
1700,1917,▁पाण्डे,579,0.00011546,0
1701,2074,वान,579,0.00011546,0
1702,1924,▁समान,578,0.00011527,0
1703,2170,वासी,578,0.00011527,0
1704,1813,▁अवधिमा,578,0.00011527,0
1705,2061,;,577,0.00011507,0
1706,2066,▁कल,577,0.00011507,0
1707,2059,▁पारे,577,0.00011507,0
1708,1952,▁ठूला,577,0.00011507,0
1709,2210,b,576,0.00011487,0
1710,1767,सकेको,576,0.00011487,0
1711,1856,▁शाह,576,0.00011487,0
1712,1787,अन्तर्गत,575,0.00011467,0
1713,2013,याँ,573,0.00011427,0
1714,1897,▁कथा,573,0.00011427,0
1715,1749,▁कानून,572,0.00011407,0
1716,2100,▁सहर,572,0.00011407,0
1717,2738,ेयर,572,0.00011407,0
1718,1808,▁तर्फबाट,571,0.00011387,0
1719,1873,▁शिक्षक,571,0.00011387,0
1720,1947,▁अघिल्लो,571,0.00011387,0
1721,2148,कृति,570,0.00011367,0
1722,2173,▁देशका,570,0.00011367,0
1723,1881,▁प्राथमिकता,570,0.00011367,0
1724,2037,▁विकल्प,569,0.00011347,0
1725,1972,▁शो,568,0.00011327,0
1726,1828,बो,568,0.00011327,0
1727,1993,▁छोरी,568,0.00011327,0
1728,1908,▁अर्का,568,0.00011327,0
1729,1962,▁संसद्,568,0.00011327,0
1730,1699,▁हिमाल,568,0.00011327,0
1731,1748,▁कलेज,567,0.00011307,0
1732,1758,खे,567,0.00011307,0
1733,1801,▁लकडाउन,567,0.00011307,0
1734,2473,▁व्य,566,0.00011287,0
1735,1971,ाइने,566,0.00011287,0
1736,2102,▁वै,566,0.00011287,0
1737,1978,▁पारित,566,0.00011287,0
1738,1732,▁खबर,566,0.00011287,0
1739,1957,शु,566,0.00011287,0
1740,2008,▁देशमा,565,0.00011267,0
1741,1843,▁मध्ये,565,0.00011267,0
1742,2077,▁स्थायी,565,0.00011267,0
1743,1662,▁फुटबल,565,0.00011267,0
1744,2105,▁गर्नुहोस्,565,0.00011267,0
1745,2425,▁अन्त,564,0.00011247,0
1746,2053,▁पास,564,0.00011247,0
1747,1907,▁सञ्चालनमा,564,0.00011247,0
1748,2097,▁विरुद्ध,563,0.00011227,0
1749,1642,▁उनीहरु,563,0.00011227,0
1750,2303,▁खर्ब,563,0.00011227,0
1751,1806,▁दिइएको,563,0.00011227,0
1752,1865,▁महाधिवेशन,563,0.00011227,0
1753,2016,▁सङ्घ,562,0.00011207,0
1754,1977,▁नप,561,0.00011187,0
1755,1882,▁जवाफ,561,0.00011187,0
1756,1729,▁साधन,559,0.00011148,0
1757,2223,▁तुल,559,0.00011148,0
1758,1817,▁गौतम,559,0.00011148,0
1759,2578,वेद,558,0.00011128,0
1760,1777,▁ल्याएको,558,0.00011128,0
1761,2133,▁मेयर,558,0.00011128,0
1762,1969,बाहेक,558,0.00011128,0
1763,1970,▁आचार्य,557,0.00011108,0
1764,2095,▁पदाधिकारी,557,0.00011108,0
1765,1912,त्ता,556,0.00011088,0
1766,1722,▁मतदान,555,0.00011068,0
1767,2125,▁छनोट,555,0.00011068,0
1768,1920,पूर्व,555,0.00011068,0
1769,1825,▁कर्णाली,555,0.00011068,0
1770,2089,▁निगम,555,0.00011068,0
1771,2152,▁गर्नुभएको,554,0.00011048,0
1772,1991,▁सार,554,0.00011048,0
1773,2064,ुभयो,554,0.00011048,0
1774,1982,र्ने,553,0.00011028,0
1775,1910,▁सूची,552,0.00011008,0
1776,2518,ल्यान्ड,552,0.00011008,0
1777,2212,▁रोक्न,552,0.00011008,0
1778,1797,ठा,550,0.00010968,0
1779,1839,▁जम्मा,550,0.00010968,0
1780,1706,्नुपर्ने,550,0.00010968,0
1781,2331,▁सक्दैन,550,0.00010968,0
1782,1927,▁नियमित,550,0.00010968,0
1783,2069,▁लागे,549,0.00010948,0
1784,2238,▁हुनुपर्छ,549,0.00010948,0
1785,2096,▁त्यसलाई,548,0.00010928,0
1786,1955,▁सञ्चार,548,0.00010928,0
1787,1885,▁नौ,548,0.00010928,0
1788,1765,▁गए,548,0.00010928,0
1789,2159,(,547,0.00010908,0
1790,2015,▁रहन,547,0.00010908,0
1791,1934,बद्ध,547,0.00010908,0
1792,2257,▁समर्थन,547,0.00010908,0
1793,2091,▁आफु,547,0.00010908,0
1794,2199,फी,547,0.00010908,0
1795,1981,र्ष,546,0.00010888,0
1796,2031,▁तत्कालीन,546,0.00010888,0
1797,1974,▁बढ्न,546,0.00010888,0
1798,1931,▁चिनियाँ,546,0.00010888,0
1799,2791,▁प्रचार,546,0.00010888,0
1800,1942,▁असोज,546,0.00010888,0
1801,1888,▁पौडेलले,545,0.00010868,0
1802,1791,२०,544,0.00010848,0
1803,2236,▁व्यवहार,544,0.00010848,0
1804,2018,▁खेती,544,0.00010848,0
1805,2007,5,543,0.00010829,0
1806,2183,▁मूल,542,0.00010809,0
1807,2167,▁सर्वसाधारण,542,0.00010809,0
1808,1961,▁भनिएको,542,0.00010809,0
1809,2744,टिभ,542,0.00010809,0
1810,2063,▁धा,541,0.00010789,0
1811,2138,▁निरन्तर,541,0.00010789,0
1812,1911,▁जापान,541,0.00010789,0
1813,1820,▁वरिष्ठ,541,0.00010789,0
1814,2132,चर,540,0.00010769,0
1815,2052,▁पुँजी,540,0.00010769,0
1816,1672,▁चौधरी,540,0.00010769,0
1817,1941,▁प्रमाण,539,0.00010749,0
1818,1968,▁सामान,538,0.00010729,0
1819,2112,▁टी,538,0.00010729,0
1820,1948,▁मार्फत,538,0.00010729,0
1821,2081,▁ल्याउने,538,0.00010729,0
1822,2127,▁बित,537,0.00010709,0
1823,2169,▁आँ,537,0.00010709,0
1824,1909,▁समितिका,537,0.00010709,0
1825,2108,▁निस्क,537,0.00010709,0
1826,2160,▁प्रो,536,0.00010689,0
1827,3143,र्भ,536,0.00010689,0
1828,2229,▁सम्भव,536,0.00010689,0
1829,2147,▁अपराध,535,0.00010669,0
1830,2621,भाग,535,0.00010669,0
1831,2094,▁झा,535,0.00010669,0
1832,2065,▁प्रतिशतले,535,0.00010669,0
1833,1925,▁कस्तो,535,0.00010669,0
1834,2667,▁साँ,534,0.00010649,0
1835,2252,▁जहाँ,534,0.00010649,0
1836,1904,▁पुस,534,0.00010649,0
1837,2042,▁सम्झ,533,0.00010629,0
1838,1877,▁संयोजक,533,0.00010629,0
1839,2592,▁योग,533,0.00010629,0
1840,2156,▁मल,532,0.00010609,0
1841,2221,्याउन,532,0.00010609,0
1842,2040,▁भन्छन्,532,0.00010609,0
1843,1950,▁३१,531,0.00010589,0
1844,1464,चो,530,0.00010569,0
1845,1889,▁केहि,530,0.00010569,0
1846,2025,▁३२,529,0.00010549,0
1847,2135,▁मोबाइल,529,0.00010549,0
1848,1913,▁विवाह,529,0.00010549,0
1849,2049,▁खेलकुद,529,0.00010549,0
1850,2328,▁काट,528,0.00010529,0
1851,2010,▁देशभर,528,0.00010529,0
1852,1921,लगायतका,527,0.00010509,0
1853,2338,▁दलका,527,0.00010509,0
1854,1998,▁२००,527,0.00010509,0
1855,2379,र्प,526,0.00010490,0
1856,2073,जो,526,0.00010490,0
1857,1985,▁बताइन्,526,0.00010490,0
1858,2606,ान्तर,526,0.00010490,0
1859,2698,▁अति,525,0.00010470,0
1860,2072,▁सहकार्य,525,0.00010470,0
1861,1834,▁शुल्क,524,0.00010450,0
1862,2012,▁प्रभावकारी,523,0.00010430,0
1863,2196,▁बलियो,523,0.00010430,0
1864,2099,▁सम्बन्धी,522,0.00010410,0
1865,2035,▁बनेका,522,0.00010410,0
1866,1997,▁सुरक्षित,522,0.00010410,0
1867,2161,▁कांग्रेसका,522,0.00010410,0
1868,2142,▁राजस्व,521,0.00010390,0
1869,1863,▁राखेको,520,0.00010370,0
1870,1898,▁बताउँदै,520,0.00010370,0
1871,1984,▁सञ्जाल,520,0.00010370,0
1872,1973,प्प,519,0.00010350,0
1873,2009,▁मौसम,519,0.00010350,0
1874,2090,▁बढ्दै,519,0.00010350,0
1875,2119,▁कार्यालयले,519,0.00010350,0
1876,2004,▁औषधि,519,0.00010350,0
1877,2116,ल्याण्ड,518,0.00010330,0
1878,2085,▁विश्वविद्यालय,518,0.00010330,0
1879,2248,▁बहु,517,0.00010310,0
1880,1781,रिया,517,0.00010310,0
1881,2271,▁भ्रष्टाचार,516,0.00010290,0
1882,2332,▁विद्युत,516,0.00010290,0
1883,2368,स्ती,515,0.00010270,0
1884,2244,▁बने,515,0.00010270,0
1885,2446,▁नागरिकता,515,0.00010270,0
1886,1868,▁फु,514,0.00010250,0
1887,2245,▁तुलनामा,514,0.00010250,0
1888,2153,▁खनाल,514,0.00010250,0
1889,2107,▁चिकित्सक,514,0.00010250,0
1890,2101,▁अग्र,513,0.00010230,0
1891,1875,न्द्र,513,0.00010230,0
1892,3026,सक्नु,512,0.00010210,0
1893,1890,▁छोड,512,0.00010210,0
1894,2445,▁पूजा,512,0.00010210,0
1895,2855,▁माइ,511,0.00010190,0
1896,2001,▁आक्रमण,511,0.00010190,0
1897,1861,▁वाणिज्य,511,0.00010190,0
1898,2115,▁पाएका,511,0.00010190,0
1899,2162,▁पुग्न,510,0.00010170,0
1900,2204,▁उद्घाटन,510,0.00010170,0
1901,2330,▁भाडा,510,0.00010170,0
1902,2250,▁रहेछ,510,0.00010170,0
1903,1818,▁गरेकी,509,0.00010151,0
1904,2058,▁दिँदै,509,0.00010151,0
1905,2227,▁सुन्दर,509,0.00010151,0
1906,2027,▁गरिएका,508,0.00010131,0
1907,2045,▁पुरस्कार,508,0.00010131,0
1908,2440,▁उपयोग,507,0.00010111,0
1909,1847,▁फोन,507,0.00010111,0
1910,2067,▁लाग्छ,507,0.00010111,0
1911,2350,▁अर्थात्,506,0.00010091,0
1912,2163,मात्र,506,0.00010091,0
1913,2259,▁साम,506,0.00010091,0
1914,2300,▁अरू,505,0.00010071,0
1915,1951,▁प्रकाशित,505,0.00010071,0
1916,2241,▁चुनौती,505,0.00010071,0
1917,2151,▁धु,505,0.00010071,0
1918,2087,▁नसक्ने,505,0.00010071,0
1919,2121,▁अधिकारीले,504,0.00010051,0
1920,2146,ाइज,504,0.00010051,0
1921,2267,पू,503,0.00010031,0
1922,2181,▁भै,503,0.00010031,0
1923,1613,▁सहकारी,503,0.00010031,0
